node_id,neighbor_id,rssi,snr,packet_loss_rate,battery_voltage_mv,battery_pct,hop_count,is_gps,is_emergency,queue_len,distance_m,true_distance_m,last_seen_sec,uptime_min,canopy_density,wire_hex,delivery_probability,route_success
8,12,-128,-9.91,66,3719,45,1,1,0,2,320,322.4,3,1722,dense,08000C0080D842792D110240010300BA06AD,0.01,0
9,14,-86,15.0,14,3963,87,4,0,0,7,950,822.9,223,6466,light,09000E00AA3C0E92570407B603DF004219CD,0.5736,0
8,3,-128,-9.96,100,3051,2,1,1,0,36,630,624.5,13,767,dense,0800030080D8643702112476020D00FF0231,0.01,0
16,12,-128,-11.07,96,3718,50,1,0,0,28,503,678.2,14,1950,dense,10000C0080D4607932011CF7010E009E0704,0.01,0
16,3,-82,15.0,8,3604,15,2,1,0,1,702,693.7,6,951,light,10000300AE3C086E0F1201BE020600B7039C,0.8273,1
16,15,-72,15.0,0,3750,63,3,1,0,7,292,288.9,15,2205,light,10000F00B83C007D3F130724010F009D080C,0.6653,1
4,2,-128,-11.94,96,4018,89,1,0,0,39,610,715.6,274,3906,dense,0400020080D0609759012762021201420F1C,0.01,0
2,10,-85,15.0,20,4175,99,1,1,0,7,171,145.4,6,3473,medium,02000A00AB3C14A7631107AB000600910DD5,0.6543,0
7,15,-119,-2.87,99,3741,51,4,1,1,39,256,251.5,18,7160,dense,07000F0089F5637C33342700011200F81B2D,0.0824,0
14,2,-84,15.0,20,3974,89,4,0,0,9,867,416.7,177,7196,light,0E000200AC3C14935904096303B1001C1C89,0.5138,1
16,10,-71,15.0,0,3600,23,2,1,0,0,279,288.3,29,6114,light,10000A00B93C006E17120017011D00E217B8,0.9,1
12,1,-128,-8.2,77,3710,49,3,1,0,3,1137,1127.3,257,2212,dense,0C00010080DF4D7931130371040101A408AB,0.01,0
3,5,-128,-12.25,81,3792,76,2,1,0,0,571,574.9,64,3309,dense,0300050080CF51814C12003B024000ED0C21,0.01,0
1,4,-108,8.37,58,3797,66,2,1,0,11,109,120.3,12,1019,dense,0100040094213A8142120B6D000C00FB036C,0.3993,1
16,10,-128,-13.85,75,3807,79,1,1,0,4,241,225.8,23,411,dense,10000A0080C94B824F1104F10017009B01CB,0.01,0
7,15,-84,15.0,27,3666,42,2,1,1,12,1113,1111.5,16,6565,light,07000F00AC3C1B742A320C59041000A51969,0.4955,1
10,13,-128,-10.05,82,3781,71,1,1,0,7,2768,2762.9,17,4195,medium,0A000D0080D85280471107D00A11006310C4,0.01,0
12,9,-109,9.59,47,3620,21,1,1,0,10,887,881.8,164,5341,medium,0C00090093262F7015110A7703A400DD14C2,0.4807,1
8,16,-128,-12.51,91,3829,73,1,1,0,16,411,408.8,10,6040,dense,0800100080CE5B844911109B010A009817B1,0.01,0
7,6,-91,15.0,31,4007,90,4,1,0,8,1315,1319.3,6,1053,light,07000600A53C1F965A1408230506001D04EA,0.4922,0
6,12,-128,-10.09,76,3635,26,3,1,0,5,3789,3804.2,181,3859,medium,06000C0080D84C711A1305CD0EB500130FB7,0.01,0
3,9,-128,-10.98,100,3788,72,1,1,0,24,3290,3284.9,1977,3753,medium,0300090080D46480481118DA0CB907A90E10,0.01,0
6,14,-87,15.0,17,3819,69,1,0,0,3,55,172.4,112,6392,medium,06000E00A93C118345010337007000F8185D,0.7681,1
14,7,-87,15.0,17,3391,10,2,0,0,5,232,182.9,17,5138,medium,0E000700A93C11590A0205E8001100121492,0.6354,1
12,5,-123,-1.55,71,3731,62,3,1,0,4,2277,2274.5,17,5631,medium,0C00050085FA477B3E1304E5081100FF152C,0.4236,1
16,6,-100,13.87,32,4017,91,1,1,0,2,1866,1848.1,1,5830,light,100006009C3720975B11024A070100C616F0,0.7157,1
9,14,-59,15.0,0,3899,84,2,1,0,22,122,119.0,13,5754,light,09000E00C53C008B5412167A000D007A1608,0.4167,0
1,6,-62,15.0,2,3866,83,2,1,0,1,136,121.8,20,875,light,01000600C23C0288531201880014006B0385,0.8586,1
9,15,-84,15.0,8,3786,68,1,1,0,3,316,317.7,16,5507,light,09000F00AC3C08804411033C01100083158B,0.8143,1
16,3,-128,-7.76,83,3539,13,4,0,0,7,2510,1783.9,10,6666,dense,1000030080E153670D0407CE090A000A1A17,0.01,0
10,6,-128,-10.3,99,3746,59,3,1,0,23,3518,3507.9,199,5098,medium,0A00060080D7637C3B1317BE0DC700EA136A,0.01,0
12,15,-61,15.0,0,3793,75,3,0,0,7,228,175.9,21,5955,light,0C000F00C33C00814B0307E4001500431738,0.6653,0
6,2,-97,15.0,32,3892,85,1,1,0,5,169,155.6,2279,930,medium,060002009F3C208B551105A900E708A20393,0.6444,1
3,6,-74,15.0,7,3803,78,2,0,0,3,455,500.1,22,5744,light,03000600B63C07824E0203C7011600701614,0.7763,1
8,9,-115,4.28,51,4068,92,2,1,0,0,1526,1527.2,111,6983,medium,080009008D11339C5C1200F6056F00471BD6,0.6246,1
16,6,-128,-11.54,82,3186,5,2,1,0,3,757,739.0,260,3667,dense,1000060080D25244051203F5020401530EF4,0.01,0
1,3,-62,15.0,8,4023,92,3,1,0,10,122,124.8,17,2797,light,01000300C23C08985C130A7A001100ED0A5C,0.5702,1
8,15,-81,15.0,0,3809,76,2,1,0,1,125,137.6,22,6803,medium,08000F00AF3C00824C12017D001600931A68,0.869,1
12,13,-128,-10.19,74,4048,91,2,1,0,4,363,359.7,7,6759,dense,0C000D0080D74A9A5B12046B010700671AD1,0.01,0
4,14,-128,-9.64,76,3838,81,3,1,0,10,1037,1019.6,17,6036,dense,04000E0080D94C8551130A0D04110094179B,0.01,0
16,15,-123,-7.28,100,3679,39,2,1,0,39,222,229.7,195,3434,dense,10000F0085E36475271227DE00C3006A0DB4,0.0515,0
8,5,-124,-8.75,79,3705,47,1,1,0,11,2330,2327.3,191,4539,medium,0800050084DD4F782F110B1A09BF00BB1103,0.0669,0
10,12,-113,5.43,64,3909,84,4,1,0,11,654,647.6,23,3940,medium,0A000C008F16408C54140B8E021700640F8B,0.3353,0
14,11,-123,-2.84,75,3707,49,3,1,0,0,232,245.4,2,6440,dense,0E000B0085F54B78311300E80002002819D5,0.4647,1
9,3,-128,-11.38,72,3691,45,1,1,0,1,4013,4029.2,22,3190,medium,0900030080D248772D1101AD0F1600760CEF,0.01,0
10,13,-128,-11.51,80,4161,98,5,1,0,8,1199,1180.1,24,6402,dense,0A000D0080D250A6621508AF0418000219B8,0.01,0
8,16,-123,-4.47,80,3861,81,2,0,0,11,1481,1279.3,1027,615,medium,0800100085EE508851020BC9050304670240,0.3075,1
4,8,-126,-8.69,97,3619,23,3,1,0,44,1888,1881.0,930,4894,medium,0400080082DD616F17132C6007A2031E130A,0.01,0
10,8,-128,-15.14,86,3520,13,2,1,0,8,2694,2717.6,17,3309,medium,0A00080080C356660D1208860A1100ED0C4C,0.01,0
7,12,-113,2.91,70,3699,45,2,0,0,12,840,621.1,1,1973,medium,07000C008F0C46772D020C48030100B5077C,0.343,0
8,1,-92,15.0,18,4134,97,1,1,0,4,208,193.4,222,3655,medium,08000100A43C12A3611104D000DE00470EAD,0.7367,1
7,6,-128,-11.71,88,3719,53,2,1,0,19,233,228.3,21,856,dense,0700060080D15879351213E900150058036C,0.01,0
14,11,-102,15.0,51,3739,56,2,1,0,19,2260,2266.2,26,6735,light,0E000B009A3C337B381213D4081A004F1AA5,0.3212,1
13,8,-128,-10.28,83,3476,12,2,1,0,9,1451,1440.3,54,2935,medium,0D00080080D753610C1209AB053600770B17,0.01,0
10,11,-128,-13.1,78,3820,72,2,1,0,8,405,402.9,231,4475,dense,0A000B0080CC4E844812089501E7007B11B1,0.01,0
10,12,-128,-11.33,100,3884,84,4,1,0,50,2666,2642.9,2,4405,dense,0A000C0080D3648A5414326A0A0200351140,0.01,0
7,13,-114,3.75,86,3743,51,3,1,0,26,614,614.6,27,5501,medium,07000D008E0F567C33131A66021B007D15F2,0.1656,0
15,11,-81,15.0,11,3104,3,2,1,0,5,143,132.1,22,576,medium,0F000B00AF3C0B3C0312058F001600400224,0.1411,0
15,6,-121,-3.71,65,3788,80,1,1,0,6,1080,1090.1,11,6065,medium,0F00060087F1418050110638040B00B11770,0.4626,1
12,3,-104,11.38,32,3801,75,3,1,0,1,264,242.0,72,1151,medium,0C000300982E20824B1301080148007F045F,0.6632,1
3,13,-85,15.0,17,3731,56,2,1,0,9,751,737.2,164,4426,light,03000D00AB3C117B381209EF02A4004A1176,0.5898,0
12,7,-128,-8.98,79,3749,68,2,1,0,6,634,656.0,1,6208,dense,0C00070080DC4F7C4412067A0201004018C8,0.01,0
6,11,-125,-7.43,73,3983,88,2,0,0,3,1922,2096.2,8,355,medium,06000B0083E249945802038207080063013E,0.1714,0
12,7,-106,7.47,57,3617,17,1,1,0,8,503,508.8,9,1429,medium,0C000700961E396F111108F7010900950536,0.4724,1
3,10,-128,-11.71,83,3657,33,3,1,0,12,1026,1022.7,34,3608,dense,03000A0080D1537321130C02042200180E8B,0.01,0
9,4,-61,15.0,0,4035,91,2,1,0,5,116,126.4,16,1325,light,09000400C33C00995B1205740010002D05C7,0.7555,1
8,1,-117,0.05,94,3653,36,3,1,0,25,1612,1618.7,6,4622,medium,080001008B005E732413194C0606000E12E4,0.1545,0
10,2,-67,15.0,3,3809,76,1,0,0,2,107,122.1,27,2171,medium,0A000200BD3C03824C01026B001B007B08BE,0.8698,1
15,10,-58,15.0,0,3752,59,1,1,0,8,93,94.3,27,3903,light,0F000A00C63C007D3B11085D001B003F0F9D,0.718,1
4,2,-76,15.0,8,4033,92,3,1,0,10,259,275.9,14,3519,light,04000200B43C08995C130A03010E00BF0DED,0.5702,0
13,6,-107,10.71,93,3937,86,1,0,0,45,400,485.3,30,4459,medium,0D000600952B5D8F56012D90011E006B119C,0.1035,0
1,11,-98,15.0,24,3756,64,3,1,0,1,268,267.8,160,3474,medium,01000B009E3C187D4013010C01A000920DCE,0.7026,1
13,14,-121,-4.66,75,3755,63,2,1,0,4,1357,1358.6,25,7081,medium,0D000E0087ED4B7D3F12044D051900A91B24,0.4122,0
15,13,-82,15.0,4,3638,32,1,1,0,11,498,510.9,1894,48,light,0F000D00AE3C047120110BF201660730000C,0.6309,0
16,15,-85,15.0,15,3636,31,2,1,0,6,756,764.2,3215,475,light,10000F00AB3C0F711F1206F4028F0CDB0131,0.6639,0
16,8,-128,-9.56,79,3814,78,1,1,0,8,1071,1083.0,8,1964,dense,1000080080DA4F834E11082F040800AC077F,0.01,0
3,6,-128,-10.35,75,3824,81,2,0,0,1,4003,3470.3,176,4780,medium,0300060080D74B84510201A30FB000AC12C2,0.01,0
9,4,-91,15.0,18,3836,80,1,1,0,1,1079,1041.0,1693,6582,light,09000400A53C128550110137049D06B6191E,0.8183,1
9,13,-88,15.0,22,3786,65,1,1,0,10,130,152.4,19,558,medium,09000D00A83C168041110A820013002E0266,0.5811,0
8,12,-128,-12.94,74,3791,70,2,1,0,4,1118,1103.3,235,2806,dense,08000C0080CC4A814612045E04EB00F60AE6,0.01,0
16,6,-128,-12.77,83,3705,53,2,1,0,7,1693,1683.0,8,1666,dense,1000060080CD53783512079D060800820669,0.01,0
12,3,-102,15.0,87,3588,17,2,0,0,49,4741,3918.4,28,4038,light,0C0003009A3C576C11023185121C00C60F67,0.1061,0
9,8,-128,-11.34,100,3784,72,3,0,0,48,578,457.3,16,7053,dense,0900080080D36480480330420210008D1BB6,0.01,0
4,13,-98,15.0,72,3489,12,1,1,0,38,443,431.6,9,2211,medium,04000D009E3C48620C1126BB010900A3083D,0.1427,0
12,3,-68,15.0,1,3792,71,3,1,0,2,185,195.1,148,6592,light,0C000300BC3C0181471302B9009400C0197C,0.7878,1
13,4,-128,-13.37,78,3714,47,1,1,0,10,1363,1349.6,24,2060,dense,0D00040080CB4E792F110A530518000C0804,0.01,0
13,2,-85,15.0,2,3806,76,2,1,0,5,488,494.1,12,998,light,0D000200AB3C02824C1205E8010C00E6035D,0.7464,1
7,11,-98,15.0,34,3716,46,1,0,0,7,173,204.1,15,3804,medium,07000B009E3C22792E0107AD000F00DC0EBA,0.5919,1
6,12,-111,4.15,83,3824,80,3,1,0,25,1607,1625.9,11,2196,medium,06000C009111538450131947060B00940877,0.1779,0
15,13,-128,-10.96,67,4173,98,1,1,0,0,3728,3724.3,159,660,medium,0F000D0080D443A7621100900E9F0094023A,0.01,0
4,2,-126,-8.28,72,3575,14,2,1,0,1,3222,3228.5,2983,3198,medium,0400020082DF486B0E1201960CA70B7E0CC9,0.0735,0
10,8,-85,15.0,8,3747,56,2,0,0,5,552,749.3,15,5719,light,0A000800AB3C087C38020528020F0057165B,0.7192,1
15,11,-89,15.0,25,3905,83,2,1,0,7,87,101.9,26,3381,dense,0F000B00A73C198C53120757001A00350D27,0.5988,1
1,10,-128,-14.42,85,3672,35,1,1,0,12,3909,3921.6,1,1899,dense,01000A0080C6557523110C450F01006B0769,0.01,0
7,8,-128,-11.46,75,3695,44,2,1,0,3,2578,2581.1,153,5028,medium,0700080080D24B772C1203120A9900A4131E,0.01,0
10,12,-102,13.77,49,4049,93,1,1,0,10,102,107.9,15,1543,dense,0A000C009A37319A5D110A66000F000706F3,0.4726,1
1,4,-127,-12.38,87,3659,34,1,1,0,15,2084,2076.7,246,4087,medium,0100040081CE577322110F2408F600F70F40,0.01,0
2,7,-118,-4.64,58,3627,27,1,1,0,2,153,157.6,159,1004,dense,020007008AED3A701B110299009F00EC0311,0.5537,0
13,14,-89,15.0,51,3735,63,2,1,0,28,1249,1237.2,22,5970,light,0D000E00A73C337B3F121CE1041600521775,0.2344,0
4,6,-83,15.0,8,3726,57,2,1,0,3,110,112.1,38,4794,medium,04000600AD3C087A3912036E002600BA1215,0.7714,0
1,2,-114,3.58,60,3757,61,3,1,0,7,1112,1108.7,20,494,medium,010002008E0E3C7D3D130758041400EE01DC,0.4258,1
4,3,-92,15.0,32,3911,84,1,1,0,11,171,159.4,224,2058,medium,04000300A43C208D54110BAB00E0000A0874,0.5223,1
15,9,-103,10.47,38,3595,24,1,0,0,4,824,553.6,20,3686,medium,0F000900992A266D18010438031400660E8F,0.6376,1
12,8,-114,0.65,73,3764,63,1,1,0,12,469,460.8,2997,6714,medium,0C0008008E03497E3F110CD501B50B3A1AAD,0.3508,0
16,13,-97,15.0,14,3668,41,1,1,0,1,261,256.2,5,3981,medium,10000D009F3C0E74291101050105008D0F53,0.8403,1
13,11,-110,3.26,42,3741,57,1,0,0,0,738,676.6,7,5239,medium,0D000B00920D2A7C390100E20207007714A1,0.7106,1
14,15,-85,15.0,38,3767,66,1,1,0,34,276,270.8,7,1897,medium,0E000F00AB3C267E421122140107006907F3,0.2231,1
8,11,-74,15.0,0,3780,73,1,1,0,5,285,294.1,23,1482,light,08000B00B63C00804911051D011700CA053A,0.7975,1
6,10,-128,-11.68,77,3789,69,5,1,0,5,3598,3607.8,21,1976,medium,06000A0080D14D804515050E0E1500B80742,0.01,0
9,6,-128,-9.57,86,3957,87,5,1,0,8,3051,3051.2,29,1822,medium,0900060080DA5691571508EB0B1D001E0784,0.01,0
9,16,-103,15.0,28,3750,61,1,1,0,2,532,522.2,29,2465,medium,09001000993C1C7D3D110214021D00A1096F,0.737,1
7,13,-105,9.77,37,3808,76,3,1,0,1,895,893.7,50,3130,medium,07000D00972725824C13017F0332003A0C94,0.6386,1
11,6,-121,-3.67,75,3753,60,3,0,0,9,1356,1972.8,21,342,medium,0B00060087F14B7D3C03094C051500560152,0.3362,0
11,9,-76,15.0,4,4147,99,5,1,0,9,380,379.3,252,1217,light,0B000900B43C04A46315097C01FC00C10465,0.5342,1
2,10,-62,15.0,39,4006,89,1,1,0,50,148,134.3,13,6031,light,02000A00C23C279659113294000D008F1705,0.1794,0
9,14,-76,15.0,4,3723,60,1,1,0,3,90,86.6,20,2869,medium,09000E00B43C047A3C11035A001400350B22,0.8348,0
15,10,-83,15.0,3,3764,63,1,1,0,1,948,916.7,2844,7121,light,0F000A00AD3C037E3F1101B4031C0BD11BC6,0.9008,1
11,13,-120,-1.89,76,3778,69,2,1,0,8,1320,1331.2,278,1162,medium,0B000D0088F84C7F451208280516018A0462,0.3693,0
13,10,-128,-14.31,73,3612,20,1,1,0,4,3145,3156.9,21,2227,medium,0D000A0080C7496F141104490C1500B30843,0.01,0
12,15,-124,-7.3,81,3777,72,5,1,0,11,1094,1091.3,11,1532,medium,0C000F0084E3517F48150B46040B00FC059A,0.1164,0
1,2,-119,0.9,70,3622,32,1,1,0,5,1713,1694.9,10,512,medium,0100020089044670201105B1060A00000293,0.4625,0
1,10,-96,15.0,29,3661,32,1,0,0,8,2964,3265.2,20,1256,light,01000A00A03C1D74200108940B1400E80479,0.5931,1
11,8,-90,15.0,20,3655,38,3,1,0,4,1498,1515.3,29,6313,light,0B000800A63C1473261304DA051D00A9184F,0.6503,0
6,7,-72,15.0,12,3779,63,3,0,0,16,265,128.4,29,6113,medium,06000700B83C0C7F3F031009011D00E11769,0.4506,0
9,3,-95,15.0,28,3727,46,2,1,0,9,2293,2293.8,20,2948,light,09000300A13C1C7A2E1209F5081400840B51,0.5465,0
5,10,-128,-10.8,73,3754,63,1,1,0,2,4087,4092.1,3432,2215,medium,05000A0080D5497D3F1102F70F680DA70883,0.01,0
7,14,-67,15.0,1,3775,74,2,0,0,7,215,193.3,14,6028,light,07000E00BD3C017F4A0207D7000E008C1775,0.7002,0
13,10,-128,-11.81,89,3904,83,2,1,0,21,3666,3680.1,27,3245,medium,0D000A0080D1598C531215520E1B00AD0C9B,0.01,0
13,9,-128,-13.83,78,3659,34,3,1,0,4,2821,2824.2,181,5657,dense,0D00090080C94E73221304050BB5001916A1,0.01,0
15,2,-71,15.0,35,4150,97,2,1,0,41,308,314.0,1,5842,light,0F000200B93C23A561122934010100D21664,0.1753,0
3,6,-101,14.13,74,3758,62,2,1,0,43,282,284.8,3,6485,medium,030006009B394A7D3E122B1A010300551912,0.1234,0
6,8,-74,15.0,5,3625,30,3,0,0,2,1737,719.7,6,5986,light,06000800B63C05701E0302C906060062176D,0.7688,1
6,2,-128,-10.95,77,3546,14,1,1,0,7,3043,3062.0,1,5407,dense,0600020080D44D680E1107E30B01001F1566,0.01,0
3,11,-98,15.0,32,3877,82,2,1,0,0,2242,2241.3,2,270,light,03000B009E3C2089521200C20802000E01E1,0.7272,0
10,6,-94,15.0,39,3754,63,2,1,0,11,1590,1592.0,121,2955,light,0A000600A23C277D3F120B360679008B0BD1,0.4691,1
10,6,-128,-10.91,65,3298,8,2,1,0,2,2670,2655.7,28,4302,medium,0A00060080D4414F0812026E0A1C00CE10A3,0.01,0
2,3,-128,-11.43,74,3755,58,2,0,0,12,1014,298.8,249,2132,dense,0200030080D24A7D3A020CF603F9005408E1,0.01,0
12,16,-120,-3.61,73,3879,83,2,1,0,9,1392,1384.4,10,3813,medium,0C00100088F2498953120970050A00E50ECE,0.3641,1
7,14,-108,8.82,59,3279,7,3,1,0,10,661,633.9,10,2464,medium,07000E0094233B4D07130A95020A00A00936,0.2974,0
1,3,-123,-6.06,77,3873,82,1,0,0,5,2719,1775.8,276,5294,medium,0100030085E84D895201059F0A1401AE140B,0.356,1
15,16,-128,-13.06,97,4025,91,4,1,0,48,3266,3277.6,24,1711,dense,0F00100080CC61985B1430C20C1800AF06D8,0.01,0
12,2,-128,-11.92,86,3586,17,2,1,0,9,4078,4072.3,90,5782,medium,0C00020080D0566C111209EE0F5A009616F6,0.01,0
9,7,-128,-12.25,80,4050,92,1,1,0,2,963,956.8,26,763,dense,0900070080CF509B5C1102C3031A00FB024C,0.01,0
16,15,-83,15.0,7,3972,87,2,0,0,2,499,698.1,3072,1685,light,10000F00AD3C0793570202F301000C95061A,0.8039,1
4,1,-75,15.0,0,4075,94,1,1,0,1,420,419.8,22,2562,light,04000100B53C009D5E1101A4011600020ACA,0.9173,1
7,4,-99,15.0,34,3924,85,1,1,0,1,322,311.4,20,2874,medium,070004009D3C228E551101420114003A0B6F,0.7302,1
10,11,-57,15.0,17,3783,70,1,0,0,45,168,113.5,2,3498,light,0A000B00C73C118046012DA8000200AA0DB7,0.2104,0
15,10,-128,-10.65,98,3689,46,3,1,0,44,1777,1801.4,3,5612,medium,0F000A0080D562762E132CF1060300EC152F,0.01,0
16,4,-95,15.0,40,3774,66,1,1,0,10,1867,1878.1,28,540,light,10000400A13C287F42110A4B071C001C0200,0.5088,1
15,14,-128,-11.33,95,3757,60,1,1,0,12,1521,1506.9,18,3781,dense,0F000E0080D35F7D3C110CF1051200C50E3D,0.01,0
8,10,-85,15.0,18,3145,5,2,1,0,6,131,128.4,11,643,medium,08000A00AB3C124005120683000B0083023B,0.1301,0
16,2,-109,8.0,45,4058,91,1,1,0,1,536,557.3,22,5413,medium,1000020093202D9B5B110118021600251518,0.6696,1
5,16,-127,-9.11,75,3990,89,2,1,0,4,308,297.4,19,7192,dense,0500100081DC4B9559120434011300181C08,0.0125,0
10,16,-125,-6.41,96,3771,70,1,1,0,47,1384,1388.1,5,4501,medium,0A00100083E6607F46112F680505009511EC,0.0572,1
12,2,-128,-12.85,75,3702,43,1,1,0,6,2278,2280.7,14,1144,dense,0C00020080CD4B782B1106E6080E007804F2,0.01,0
12,15,-124,-7.76,71,3765,60,1,1,0,2,1637,1644.8,16,5266,medium,0C000F0084E1477E3C1102650610009214C8,0.169,0
14,10,-99,15.0,36,3828,75,1,1,0,9,524,522.6,16,3370,medium,0E000A009D3C24844B11090C0210002A0D05,0.5435,0
2,1,-116,0.13,96,3662,35,2,0,0,48,876,1010.4,25,4292,medium,020001008C0160742302306C031900C41051,0.0941,1
16,11,-128,-11.73,71,3454,12,3,0,0,0,298,1069.6,18,3848,dense,10000B0080D1475F0C03002A011200080F14,0.01,0
12,14,-77,15.0,0,3856,81,1,1,0,4,475,477.8,16,2395,light,0C000E00B33C0087511104DB0110005B09FD,0.8259,1
10,8,-114,3.2,58,3795,67,1,1,0,4,1024,1028.5,120,5404,medium,0A0008008E0D3A81431104000478001C151A,0.5385,0
9,14,-124,-5.89,88,4102,93,1,1,0,24,1468,1459.0,109,3387,medium,09000E0084E858A05D1118BC056D003B0DC8,0.1323,0
15,12,-70,15.0,0,3806,70,2,1,0,1,194,175.5,15,6117,light,0F000C00BA3C0082461201C2000F00E517FB,0.869,0
8,7,-93,15.0,31,3657,37,1,1,0,12,222,224.4,22,341,medium,08000700A33C1F7325110CDE0016005501DC,0.5081,0
12,15,-116,3.37,94,3759,70,1,1,0,40,154,156.9,22,6316,dense,0C000F008C0D5E7D4611289A001600AC187F,0.1021,0
6,7,-117,-1.4,99,3693,55,1,1,0,43,413,416.7,24,199,medium,060007008BFA637737112B9D011800C70026,0.095,1
7,11,-128,-12.9,80,3742,49,1,1,0,10,2233,2231.8,6,2418,medium,07000B0080CC507C31110AB9080600720902,0.01,0
15,16,-128,-12.07,84,3935,85,3,1,0,12,4121,4128.0,25,497,dense,0F00100080D0548F55130C19101900F1017F,0.01,0
6,9,-89,15.0,74,3664,32,2,0,0,49,142,91.5,85,851,dense,06000900A73C4A742002318E00550053031F,0.1234,1
9,14,-128,-11.44,75,3662,41,4,1,0,4,2475,2457.2,11,5801,dense,09000E0080D24B74291404AB090B00A916A7,0.01,0
14,7,-128,-9.66,82,3813,79,1,1,0,12,2414,2394.0,19,3286,dense,0E00070080D952834F110C6E091300D60CAA,0.01,0
3,7,-128,-11.42,68,3337,9,3,1,0,2,489,497.4,13,879,dense,0300070080D24453091302E9010D006F035D,0.01,0
3,16,-89,15.0,29,3628,25,2,1,0,7,225,221.7,26,6839,medium,03001000A73C1D70191207E1001A00B71AE3,0.5819,0
1,2,-120,-1.5,65,3791,73,1,1,0,8,721,736.8,22,595,medium,0100020088FA4181491108D10216005302C2,0.4374,1
1,9,-124,-8.48,75,3680,42,1,0,0,4,2421,3952.5,4,4846,medium,0100090084DE4B762A010475090400EE126E,0.0894,0
4,9,-117,-0.94,79,3156,5,1,1,0,11,2139,2139.5,11,1130,medium,040009008BFC4F4105110B5B080B006A0420,0.068,0
7,14,-60,15.0,0,3221,6,3,1,0,5,124,131.5,15,823,light,07000E00C43C00480613057C000F00370372,0.4863,0
13,14,-116,0.71,63,3020,2,4,0,0,9,257,197.8,14,1177,dense,0D000E008C033F3402040901010E0099045F,0.0726,0
14,4,-128,-10.24,75,3143,4,2,0,0,10,2956,4081.9,10,1935,medium,0E00040080D74B4004020A8C0B0A008F07D7,0.01,0
4,11,-128,-11.03,73,3769,64,3,1,0,4,718,713.0,107,3891,dense,04000B0080D4497E401304CE026B00330F30,0.01,0
2,1,-110,3.64,52,3771,70,3,1,0,0,503,501.2,121,3978,medium,02000100920F347F461300F70179008A0FBF,0.5848,1
8,13,-114,2.3,46,3959,88,3,1,0,1,1047,1039.9,4,1643,medium,08000D008E092E91581301170404006B066B,0.5942,1
16,10,-128,-10.72,70,3728,52,2,1,0,2,332,332.3,7,1047,dense,10000A0080D5467A3412024C0107001704C2,0.01,0
9,3,-110,7.61,52,3980,89,1,0,0,2,724,785.9,2668,7009,medium,09000300921E3494590102D4026C0A611B4A,0.6094,1
16,14,-126,-10.38,74,3756,67,2,1,0,3,4180,4179.8,2724,4704,medium,10000E0082D64A7D4312035410A40A601206,0.01,0
2,1,-123,-7.94,68,3809,74,1,0,1,11,3394,2271.4,15,6174,medium,0200010085E044824A210B420D0F001E188A,0.1459,0
7,3,-82,15.0,12,3723,55,2,0,0,7,853,774.8,24,1140,light,07000300AE3C0C7A3702075503180074043E,0.6537,1
12,11,-99,15.0,39,3739,58,3,1,0,0,276,295.8,3160,4448,medium,0C000B009D3C277B3A13001401580C601173,0.6511,1
3,11,-128,-12.4,71,3582,17,2,1,0,1,2767,2750.1,15,5314,medium,03000B0080CE476C111201CF0A0F00C21457,0.01,0
7,3,-93,15.0,26,3655,35,4,1,0,11,2633,2629.0,24,2195,light,07000300A33C1A7323140B490A180093087A,0.4594,1
2,3,-103,13.58,48,4038,92,2,0,0,8,604,341.8,15,5683,medium,02000300993630995C02085C020F00331610,0.4843,0
3,5,-128,-9.07,76,3586,16,1,1,0,1,3721,3707.5,4,1678,medium,0300050080DC4C6C101101890E04008E06EB,0.01,0
10,7,-128,-9.97,68,3645,30,1,1,0,4,1663,1654.8,1,3377,medium,0A00070080D844721E11047F060100310D86,0.01,0
11,8,-73,15.0,34,3765,75,1,1,0,34,102,116.5,9,2365,medium,0B000800B73C227E4B1122660009003D09CB,0.2301,1
12,5,-92,15.0,25,3944,87,1,1,0,11,970,960.4,22,342,light,0C000500A43C199057110BCA0316005601AF,0.5495,0
15,5,-73,15.0,38,3919,84,5,1,0,43,227,210.3,798,3319,light,0F000500B73C268D54152BE3001E03F70C68,0.1428,0
15,16,-84,15.0,16,4153,98,1,0,0,7,819,660.6,25,3626,light,0F001000AC3C10A5620107330319002A0ED4,0.6722,1
16,15,-113,6.24,61,3592,18,2,1,0,5,637,649.7,2,6405,medium,10000F008F193D6D1212057D0202000519D4,0.479,1
1,3,-110,10.47,52,3745,58,2,1,0,5,1017,1004.9,17,1216,medium,01000300922A347C3A1205F9031100C004BE,0.5198,1
13,6,-107,9.08,52,3672,34,2,1,0,7,487,482.6,14,5968,medium,0D00060095243475221207E7010E00501741,0.4847,1
14,3,-128,-8.66,71,3629,29,5,1,0,5,2034,2022.2,19,5238,medium,0E00030080DD47701D1505F20713007614DB,0.01,0
15,12,-128,-12.2,71,3722,48,1,0,1,4,518,616.7,283,1844,dense,0F000C0080CF477A30210406021B013407B5,0.01,1
9,5,-128,-10.89,82,3890,84,3,0,0,7,5041,3558.6,21,2275,dense,0900050080D4528B540307B1131500E30895,0.01,0
12,10,-121,-4.07,67,3674,43,5,1,0,5,1176,1184.3,19,484,medium,0C000A0087F043752B150598041300E40101,0.368,0
