node_id,battery_voltage_mv,battery_pct,dv_dt_mv_per_hr,temperature_c,rssi_variance,missed_heartbeats,hours_to_failure,health_status
NODE_006,4067,85.5,-10.16,32.0,3.38,0,27.38,0
NODE_007,3526,25.5,-32.68,45.0,17.86,1,13.71,1
NODE_017,4170,96.2,-6.83,22.4,3.19,0,69.87,0
NODE_016,3914,67.5,-13.04,34.1,4.62,0,33.39,0
NODE_013,4122,92.7,-5.64,21.9,1.72,0,29.16,0
NODE_021,3743,51.0,-5.64,31.8,0.55,1,52.96,0
NODE_020,3536,24.7,-28.57,45.3,17.98,2,6.58,1
NODE_013,3252,8.3,-120.36,54.8,35.59,13,0.35,2
NODE_017,3422,16.5,-64.46,55.9,27.07,14,0.36,2
NODE_003,3889,63.8,-11.1,23.0,4.11,1,53.18,0
NODE_007,4095,88.3,-4.2,32.5,4.91,0,53.67,0
NODE_022,3773,51.3,-9.03,23.3,5.49,0,57.78,0
NODE_019,3622,35.2,-39.87,42.7,11.11,2,13.2,1
NODE_022,3905,65.0,-12.96,29.8,3.57,0,43.42,0
NODE_024,4131,90.4,-5.84,21.3,4.24,0,22.82,0
NODE_012,4139,93.6,-9.95,34.0,2.54,0,43.04,0
NODE_004,4149,93.3,-8.0,35.0,0.89,1,45.03,0
NODE_022,3890,64.9,-14.35,33.4,1.26,0,40.1,0
NODE_019,3472,16.8,-127.11,49.7,22.02,9,1.61,2
NODE_006,3766,52.9,-9.58,21.8,4.75,0,26.56,0
NODE_003,3952,71.7,-9.85,25.7,3.13,0,46.82,0
NODE_024,3766,50.7,-11.13,33.0,1.55,0,51.84,0
NODE_008,4127,93.8,-11.25,19.8,3.27,0,21.53,0
NODE_002,3869,64.5,-6.27,28.7,2.36,1,71.76,0
NODE_011,3217,8.8,-72.49,2.9,40.3,4,0.65,2
NODE_024,3147,4.4,-138.03,48.8,37.78,4,1.0,2
NODE_021,3997,76.7,-14.42,35.9,4.14,0,19.07,0
NODE_023,3964,72.2,-13.52,22.5,4.36,0,55.03,0
NODE_001,4048,83.1,-7.05,22.9,3.83,0,62.86,0
NODE_004,4044,80.9,-11.61,32.1,3.24,0,60.01,0
NODE_017,3180,6.7,-103.12,-1.4,42.76,15,2.34,2
NODE_011,3738,50.6,-13.93,20.0,3.66,0,69.27,0
NODE_017,4075,86.2,-4.14,29.6,3.01,2,32.26,0
NODE_002,3832,58.7,-14.53,23.2,4.91,0,57.88,0
NODE_004,3408,15.2,-139.13,-0.2,28.22,11,2.39,2
NODE_009,3067,2.5,-66.65,-3.2,44.06,8,2.11,2
NODE_023,3372,13.8,-81.6,48.7,37.4,4,2.46,2
NODE_006,4147,95.6,-9.21,28.2,2.91,0,60.07,0
NODE_020,4064,84.2,-4.94,35.5,1.22,1,24.1,0
NODE_014,3782,53.2,-7.14,18.2,5.28,0,58.16,0
NODE_024,4180,98.9,-6.96,24.1,3.38,0,23.14,0
NODE_022,3586,32.5,-27.08,41.7,10.08,3,14.6,1
NODE_020,4028,82.2,-13.12,33.3,5.19,1,22.04,0
NODE_016,3898,66.5,-11.66,27.1,3.53,0,62.12,0
NODE_003,4120,90.1,-9.62,33.4,2.96,0,44.86,0
NODE_021,3921,70.2,-14.57,27.9,5.04,0,70.01,0
NODE_021,3983,75.4,-12.52,30.1,5.73,0,20.93,0
NODE_008,3541,28.0,-24.28,41.2,18.03,1,8.88,1
NODE_004,3504,24.7,-35.78,44.0,21.5,1,9.79,1
NODE_023,4152,94.8,-9.09,32.8,4.58,0,31.73,0
NODE_007,4158,96.5,-10.29,26.2,4.8,0,23.82,0
NODE_014,4029,81.7,-6.93,20.2,5.4,0,49.82,0
NODE_017,3962,74.9,-8.64,18.9,5.64,0,44.08,0
NODE_017,3752,45.3,-26.32,36.1,19.41,1,11.55,1
NODE_020,3264,9.1,-105.38,60.7,39.06,8,1.05,2
NODE_011,3230,8.2,-128.0,57.5,38.71,8,2.12,2
NODE_018,3345,12.4,-55.8,50.0,35.6,8,1.75,2
NODE_022,4068,85.5,-3.3,21.2,3.48,0,56.36,0
NODE_012,4010,79.1,-3.69,30.8,4.21,1,46.83,0
NODE_014,3616,33.7,-44.32,35.7,17.38,1,12.75,1
NODE_006,3345,11.9,-126.82,1.4,25.1,12,0.18,2
NODE_015,4135,93.4,-6.13,33.6,4.58,0,30.83,0
NODE_023,4043,83.2,-3.88,25.0,5.76,2,34.88,0
NODE_018,4081,87.2,-12.56,33.6,5.23,0,30.18,0
NODE_021,3609,37.4,-24.61,40.6,16.45,3,15.54,1
NODE_010,4177,99.2,-14.11,35.3,4.54,0,20.19,0
NODE_009,3822,56.5,-7.99,22.6,2.32,0,26.36,0
NODE_005,3331,10.6,-70.37,59.6,27.53,13,1.42,2
NODE_003,3541,27.5,-39.06,36.2,8.95,2,8.41,1
NODE_018,3912,67.5,-4.4,29.9,2.32,0,69.32,0
NODE_020,4201,99.8,-5.12,35.7,0.55,0,42.07,0
NODE_021,3682,36.6,-19.11,42.2,12.49,4,15.28,1
NODE_013,4086,86.2,-14.7,27.3,4.74,0,45.47,0
NODE_016,4152,94.9,-12.69,27.3,5.72,0,69.64,0
NODE_018,4022,81.3,-12.47,29.3,1.67,0,63.13,0
NODE_007,4050,85.1,-3.29,32.0,4.06,1,58.33,0
NODE_005,4074,85.8,-14.55,19.3,1.48,0,21.8,0
NODE_008,3211,7.5,-99.4,51.7,29.74,5,1.38,2
NODE_021,3447,19.9,-24.86,34.5,19.88,1,9.54,1
NODE_010,3530,27.0,-42.66,43.2,14.13,1,11.59,1
NODE_016,3838,61.0,-6.04,32.3,5.17,0,52.24,0
NODE_010,3749,45.4,-23.53,42.8,13.22,4,10.2,1
NODE_018,3777,52.1,-8.13,25.1,3.51,0,29.34,0
NODE_024,3202,6.5,-102.86,54.7,24.02,7,1.58,2
NODE_009,3846,59.1,-5.4,33.3,5.18,1,71.69,0
NODE_015,3473,20.2,-26.86,37.0,10.76,2,15.37,1
NODE_012,4036,82.8,-13.8,29.2,5.45,0,42.33,0
NODE_020,3680,38.8,-40.89,40.8,19.31,4,5.19,1
NODE_011,3855,61.1,-6.12,25.9,5.12,0,57.58,0
NODE_016,3901,67.9,-11.33,27.9,1.47,0,63.46,0
NODE_005,3143,4.1,-73.98,57.9,42.3,12,1.62,2
NODE_019,4087,88.5,-12.45,18.7,1.93,1,47.14,0
NODE_021,3539,29.0,-38.97,43.3,18.27,1,9.04,1
NODE_017,3923,68.2,-14.87,22.3,5.8,2,54.94,0
NODE_017,3840,58.0,-8.2,28.2,5.3,0,57.53,0
NODE_012,4078,88.1,-12.22,22.8,1.79,0,45.97,0
NODE_012,4168,95.9,-4.42,18.7,4.07,0,70.3,0
NODE_021,3690,43.0,-37.89,40.5,10.43,2,7.75,1
NODE_021,3093,2.2,-117.36,50.3,30.15,9,1.27,2
NODE_016,3064,1.1,-60.62,50.4,32.86,8,0.61,2
NODE_006,4012,80.1,-5.2,29.9,2.78,0,24.12,0
NODE_022,3845,60.5,-13.07,33.0,0.62,0,48.97,0
NODE_006,3972,75.6,-4.31,20.6,1.41,1,45.9,0
NODE_013,4006,78.2,-14.78,31.0,4.14,0,22.63,0
NODE_015,3590,32.1,-31.99,36.6,13.75,1,10.57,1
NODE_006,3599,33.3,-40.47,42.2,20.91,2,3.89,1
NODE_013,3789,55.4,-12.57,33.5,3.27,0,26.08,0
NODE_004,4149,95.1,-7.8,33.8,3.42,0,23.03,0
NODE_022,4029,80.2,-5.07,34.1,4.76,0,46.19,0
NODE_012,3346,12.2,-101.39,54.2,39.22,9,1.51,2
NODE_024,3369,14.4,-88.15,50.8,39.15,5,0.78,2
NODE_018,3836,59.5,-6.49,32.2,3.68,0,18.39,0
NODE_021,4119,90.2,-10.09,19.9,2.84,0,32.11,0
NODE_018,3897,68.3,-11.69,30.3,4.65,0,60.32,0
NODE_016,4007,78.0,-9.19,35.8,3.68,0,39.5,0
NODE_005,3308,11.5,-72.7,57.5,24.04,7,1.32,2
NODE_011,3642,36.4,-26.52,34.6,13.45,2,13.46,1
NODE_005,4012,80.0,-13.94,22.7,2.54,0,57.12,0
NODE_013,3579,33.6,-25.79,41.2,21.24,3,11.32,1
NODE_015,4116,92.5,-3.83,27.3,1.57,0,45.57,0
NODE_023,3826,58.5,-14.57,22.3,0.5,0,71.83,0
NODE_013,3930,69.8,-7.97,27.3,4.55,0,22.87,0
NODE_010,3604,34.8,-29.26,38.2,19.42,1,15.52,1
NODE_015,3302,10.2,-116.5,48.6,21.81,8,0.92,2
NODE_004,3712,46.7,-21.34,43.8,16.05,2,15.56,1
NODE_019,3858,62.2,-10.92,32.0,4.25,1,64.55,0
NODE_016,3768,53.4,-7.4,35.9,4.22,0,35.05,0
NODE_012,3747,50.5,-5.01,22.5,1.01,0,62.34,0
NODE_003,3830,58.9,-11.23,21.9,3.66,0,58.29,0
NODE_007,3831,60.0,-6.17,33.7,1.64,0,31.48,0
NODE_020,4096,88.9,-13.56,19.4,5.76,0,18.36,0
NODE_018,3412,14.6,-106.59,60.5,42.02,13,2.19,2
NODE_016,4088,88.2,-8.87,25.2,4.63,0,46.39,0
NODE_014,4001,77.0,-8.97,25.1,4.27,0,70.73,0
NODE_023,3880,65.8,-14.9,30.1,2.59,0,37.53,0
NODE_009,3873,63.1,-11.77,35.3,2.39,0,40.89,0
NODE_014,3583,29.2,-21.93,37.4,10.52,1,10.49,1
NODE_008,3629,39.6,-23.29,40.7,19.99,1,13.4,1
NODE_024,4104,90.3,-12.88,27.0,5.98,0,45.92,0
NODE_024,3974,74.3,-11.99,33.5,0.76,0,26.82,0
NODE_007,3589,32.3,-27.99,39.4,12.69,1,10.28,1
NODE_009,3939,70.6,-10.79,30.2,3.83,0,53.09,0
NODE_018,4095,89.0,-10.74,30.1,3.18,0,66.04,0
NODE_013,3590,31.9,-19.17,44.4,16.97,4,8.48,1
NODE_020,4130,92.4,-14.14,20.9,1.76,0,33.73,0
NODE_009,3586,29.9,-21.03,43.4,21.14,2,9.77,1
NODE_015,3835,59.2,-14.72,31.1,4.14,1,55.84,0
NODE_003,3932,69.9,-13.85,34.9,3.1,0,59.63,0
NODE_017,3468,20.5,-37.91,35.9,17.17,3,7.02,1
NODE_008,3575,31.3,-41.59,40.3,10.39,1,7.64,1
NODE_011,3240,8.5,-61.62,55.2,23.38,15,1.39,2
NODE_019,4037,81.6,-7.37,28.2,3.38,0,34.72,0
NODE_012,3847,61.4,-13.93,23.5,2.77,0,18.57,0
NODE_017,3708,43.4,-35.72,39.6,8.12,4,15.31,1
NODE_016,4115,88.3,-5.42,28.7,4.88,0,28.18,0
NODE_018,3871,62.5,-6.42,29.6,5.06,0,22.28,0
NODE_021,4090,88.2,-4.08,32.5,4.27,0,58.12,0
NODE_009,4146,92.7,-12.81,23.2,4.0,0,32.7,0
NODE_020,3890,66.0,-13.17,35.5,0.62,2,33.23,0
NODE_005,3637,39.8,-38.71,35.8,14.91,1,7.05,1
NODE_016,3227,8.4,-68.77,59.7,43.79,4,0.74,2
NODE_013,3942,73.5,-12.69,33.1,4.99,0,24.59,0
NODE_023,4093,88.6,-9.68,31.3,0.68,0,59.63,0
NODE_017,3512,24.3,-34.49,45.5,21.11,1,12.47,1
NODE_024,3303,9.3,-117.2,50.0,42.19,14,0.62,2
NODE_004,3948,71.7,-14.82,32.3,3.72,0,31.13,0
NODE_002,4058,84.5,-6.74,20.8,4.74,0,45.0,0
NODE_022,3741,45.9,-18.08,41.5,8.84,2,12.12,1
NODE_004,3832,61.6,-3.22,32.2,4.66,0,41.69,0
NODE_007,3922,68.9,-6.31,22.5,0.72,0,48.19,0
NODE_018,3518,23.7,-39.96,38.2,18.25,1,13.81,1
NODE_018,3974,76.6,-9.61,32.7,3.48,0,59.9,0
NODE_017,3844,59.3,-14.78,33.4,4.77,0,56.93,0
NODE_022,3388,14.1,-122.91,58.5,23.85,8,0.87,2
NODE_021,3789,54.8,-7.09,18.8,5.66,0,19.69,0
NODE_004,3800,54.9,-8.15,33.1,4.12,0,55.87,0
NODE_009,3872,61.0,-6.39,18.2,5.57,0,68.13,0
NODE_003,4039,81.9,-10.67,31.4,5.4,0,60.89,0
NODE_002,3533,26.0,-43.9,34.8,12.25,4,15.49,1
NODE_004,3849,61.6,-10.38,21.5,4.11,0,69.17,0
NODE_018,3561,30.5,-42.15,41.7,13.01,2,11.65,1
NODE_004,3839,59.0,-10.18,24.1,1.37,2,41.92,0
NODE_012,3263,9.8,-50.28,53.2,35.83,15,0.88,2
NODE_008,3846,60.7,-5.81,34.7,1.9,1,42.16,0
NODE_013,3760,51.7,-11.59,18.3,1.24,1,18.35,0
NODE_008,3896,65.7,-5.74,35.0,5.02,1,45.61,0
NODE_019,3138,3.5,-136.6,49.1,29.18,13,0.7,2
NODE_009,3493,20.8,-34.21,45.0,18.28,2,13.31,1
NODE_006,4149,95.0,-6.57,32.8,1.02,0,20.02,0
NODE_019,4098,89.0,-3.94,24.0,5.34,0,68.23,0
NODE_004,3139,4.6,-81.25,47.2,39.44,10,0.23,2
NODE_017,3988,77.0,-13.21,27.0,1.71,0,57.51,0
NODE_013,3364,13.0,-88.23,-2.8,39.66,6,0.42,2
NODE_003,4092,87.3,-8.42,22.7,2.69,0,55.69,0
NODE_005,3829,59.9,-10.26,28.3,3.59,2,46.31,0
NODE_008,4108,88.8,-11.12,34.6,0.99,0,40.87,0
NODE_012,3918,67.2,-7.14,31.9,1.43,0,62.37,0
NODE_015,3588,31.2,-20.05,36.8,17.6,1,12.47,1
NODE_003,3793,52.7,-3.61,34.7,5.28,0,18.74,0
NODE_023,3529,27.2,-32.28,38.0,18.36,1,10.1,1
NODE_009,4017,81.2,-3.09,30.5,4.18,0,66.93,0
NODE_017,3808,58.5,-11.59,32.2,3.9,0,53.36,0
NODE_001,4062,83.0,-7.04,34.4,2.48,0,33.79,0
NODE_021,4197,99.0,-8.9,30.8,5.47,0,50.24,0
NODE_003,3974,75.0,-9.5,34.7,0.62,0,46.59,0
NODE_011,4087,87.2,-14.78,30.3,2.45,0,71.78,0
NODE_017,3766,53.1,-11.91,25.0,6.0,2,68.98,0
NODE_009,3928,67.1,-10.29,20.5,4.51,0,54.61,0
NODE_021,3577,30.5,-29.53,39.1,12.37,2,8.84,1
NODE_005,3813,56.9,-8.5,32.4,5.24,0,56.08,0
NODE_017,3249,7.9,-58.19,56.8,34.12,6,0.86,2
NODE_018,4078,86.0,-12.79,33.1,1.3,0,35.21,0
NODE_014,3192,5.9,-72.9,56.6,38.46,6,1.97,2
NODE_004,3753,51.3,-3.17,29.1,3.83,0,50.2,0
NODE_008,3564,28.8,-26.42,39.7,15.03,2,12.26,1
NODE_012,3943,69.4,-9.31,20.9,1.74,0,70.32,0
NODE_009,3184,4.6,-79.58,-5.5,24.43,11,2.18,2
NODE_016,3733,44.0,-21.04,39.1,18.87,2,13.72,1
NODE_024,4020,80.6,-6.09,28.7,3.39,1,60.49,0
NODE_017,3945,72.8,-4.47,33.8,1.85,0,71.13,0
NODE_002,3980,75.8,-7.43,18.9,2.1,0,34.45,0
NODE_010,3940,71.1,-7.64,19.0,3.34,0,62.81,0
NODE_015,3986,75.0,-12.84,28.5,5.42,0,39.23,0
NODE_011,3813,58.9,-7.92,30.8,1.61,0,31.5,0
NODE_023,3686,39.3,-40.57,42.8,9.28,2,11.24,1
NODE_003,3921,69.2,-5.51,27.2,5.72,0,38.55,0
NODE_006,3277,10.0,-80.64,2.4,24.47,15,0.22,2
NODE_010,4085,88.4,-9.64,29.3,1.15,0,28.95,0
NODE_020,3428,18.4,-31.56,40.0,19.3,2,9.42,1
NODE_007,3972,73.8,-10.08,19.4,3.8,0,47.56,0
NODE_020,3697,42.6,-39.39,36.2,8.77,1,4.89,1
NODE_002,3682,43.1,-36.94,45.0,8.69,2,5.32,1
NODE_022,4034,83.0,-6.6,28.3,3.59,1,58.46,0
NODE_012,3101,2.5,-113.06,52.7,21.69,10,2.12,2
NODE_003,3827,56.7,-6.66,22.9,3.4,0,55.57,0
NODE_020,4004,78.6,-3.25,27.5,0.98,0,50.66,0
NODE_023,4008,80.4,-11.2,27.5,5.97,0,25.0,0
NODE_019,4075,86.5,-9.03,32.5,5.36,0,33.69,0
NODE_007,3758,51.2,-7.49,20.1,5.16,0,71.95,0
NODE_014,3880,67.5,-5.33,21.8,4.02,0,31.74,0
NODE_003,3977,75.3,-11.11,18.1,4.27,0,57.12,0
NODE_020,3382,14.3,-122.54,60.8,31.98,11,2.01,2
NODE_021,3826,57.8,-9.47,33.6,5.43,0,61.96,0
NODE_024,4002,76.1,-8.22,30.2,3.55,0,49.18,0
NODE_011,3733,44.6,-35.45,45.6,11.93,1,15.79,1
NODE_021,3821,58.3,-7.73,21.4,1.14,0,34.65,0
NODE_011,3514,26.1,-42.66,44.5,13.2,3,6.93,1
NODE_017,3826,55.6,-5.58,32.0,5.52,0,19.35,0
NODE_016,3132,3.5,-109.39,60.1,27.76,9,0.44,2
NODE_004,3731,46.1,-26.73,35.6,18.14,2,12.28,1
NODE_017,3889,65.5,-14.47,33.3,5.3,0,66.02,0
NODE_004,4048,82.9,-11.25,28.4,2.22,1,35.33,0
NODE_007,3988,76.6,-5.73,30.1,2.0,0,24.18,0
NODE_020,3790,55.1,-8.49,27.9,1.99,1,61.42,0
NODE_019,3776,53.6,-7.64,24.1,2.94,0,43.42,0
NODE_022,3922,69.2,-13.97,25.1,4.38,1,51.99,0
NODE_023,3626,36.5,-36.56,43.8,17.98,2,9.94,1
NODE_015,3784,54.6,-5.37,30.6,1.03,0,52.8,0
NODE_015,4177,97.4,-13.28,34.1,1.92,0,27.9,0
NODE_022,4134,93.0,-11.1,26.8,0.86,0,43.85,0
NODE_006,3921,67.4,-8.1,27.1,2.73,0,23.78,0
NODE_018,3647,41.8,-30.62,38.8,13.79,2,10.12,1
NODE_016,3914,67.0,-5.23,28.6,4.81,0,60.52,0
NODE_018,3520,23.2,-26.92,42.9,17.97,3,4.49,1
NODE_020,3979,77.8,-5.14,21.2,5.76,0,23.87,0
NODE_020,3558,29.4,-31.65,41.9,9.27,3,14.53,1
NODE_021,3671,40.7,-27.16,39.4,12.08,2,8.81,1
NODE_007,3523,27.5,-29.6,45.0,12.26,4,8.65,1
NODE_012,3277,10.3,-84.97,59.7,41.31,4,0.99,2
NODE_018,3051,1.0,-89.6,48.6,27.06,4,0.66,2
NODE_023,4048,81.3,-6.46,25.3,2.89,0,27.36,0
NODE_005,3932,69.2,-3.91,33.1,1.35,2,54.18,0
NODE_005,4054,82.4,-13.27,33.9,4.12,2,25.33,0
NODE_005,3585,30.5,-32.69,43.5,16.46,2,5.34,1
NODE_017,4107,91.0,-10.38,22.1,2.84,0,44.9,0
NODE_024,3970,75.1,-10.07,27.8,2.52,2,48.68,0
NODE_023,4016,79.0,-3.46,19.4,4.52,0,64.4,0
NODE_009,3772,53.9,-4.32,19.6,3.1,0,69.86,0
NODE_003,3622,34.2,-29.35,41.4,20.65,2,3.14,1
NODE_015,3958,73.5,-6.19,25.6,5.78,0,33.62,0
NODE_002,3623,35.9,-36.79,43.4,11.65,2,10.52,1
NODE_019,4202,99.5,-5.29,29.2,2.08,0,45.3,0
NODE_009,4031,80.8,-11.7,22.6,4.58,0,67.15,0
NODE_024,3947,72.3,-5.31,22.7,4.35,0,61.17,0
NODE_002,3799,54.2,-13.26,34.8,1.35,0,71.65,0
NODE_013,3937,72.0,-7.35,21.8,4.54,0,52.68,0
NODE_004,3964,73.2,-9.29,26.6,5.72,1,30.62,0
NODE_022,3601,32.2,-41.08,44.4,8.17,4,8.83,1
NODE_022,3985,76.5,-3.53,19.8,3.42,0,63.59,0
NODE_020,3403,14.7,-109.85,-6.8,36.36,10,1.21,2
NODE_022,3651,40.0,-29.1,36.3,12.72,2,5.34,1
NODE_018,3763,50.4,-14.18,25.4,3.39,0,36.98,0
NODE_024,3835,59.7,-14.72,19.7,5.66,0,63.11,0
NODE_020,3654,39.2,-41.76,44.3,9.82,2,14.7,1
NODE_019,3521,23.5,-42.01,36.2,12.12,2,3.98,1
NODE_015,3163,5.4,-101.57,58.5,28.09,6,1.97,2
NODE_009,3543,29.5,-36.02,34.7,21.38,1,8.73,1
NODE_016,3117,4.2,-104.66,48.6,33.52,10,0.62,2
NODE_021,3954,72.1,-11.89,18.6,0.89,0,59.97,0
NODE_001,3103,3.4,-82.37,57.0,26.66,15,0.89,2
NODE_013,3999,75.8,-3.72,26.8,2.9,0,60.17,0
NODE_003,3730,50.2,-3.55,32.7,3.15,0,68.49,0
NODE_012,3903,65.1,-14.34,35.9,4.06,0,64.08,0
NODE_011,3958,73.0,-5.8,29.7,1.47,0,38.74,0
NODE_007,3924,69.5,-13.72,30.4,3.18,1,41.65,0
NODE_007,3831,59.7,-6.36,28.7,3.19,0,47.19,0
NODE_010,4188,98.2,-5.26,35.4,0.59,0,36.24,0
NODE_024,3802,55.9,-5.31,30.0,3.02,0,65.21,0
NODE_005,3536,25.0,-43.06,42.8,14.84,1,14.79,1
NODE_020,4066,85.1,-13.43,21.1,0.77,0,60.86,0
NODE_015,3702,43.1,-43.27,43.8,9.6,2,11.0,1
NODE_003,3572,30.8,-23.09,45.8,17.5,1,15.69,1
NODE_019,3894,66.1,-3.42,21.8,0.75,0,21.41,0
NODE_009,3939,70.8,-6.64,28.0,2.91,1,20.2,0
NODE_004,3614,37.0,-34.84,35.9,20.31,1,3.09,1
NODE_003,3607,35.8,-37.34,42.3,19.09,2,4.65,1
NODE_005,3618,33.7,-33.88,45.3,16.55,1,5.34,1
NODE_016,3478,20.6,-22.68,37.6,13.86,2,5.49,1
NODE_017,3302,10.9,-62.35,54.6,31.61,14,1.68,2
NODE_009,3800,55.6,-13.21,33.2,5.51,0,26.63,0
NODE_002,3917,68.2,-12.48,22.5,3.89,1,42.47,0
NODE_004,3719,45.7,-40.25,43.4,14.79,1,14.64,1
NODE_024,4003,79.0,-9.97,31.4,5.44,0,23.95,0
NODE_008,4083,86.9,-4.56,24.8,1.71,0,44.16,0
NODE_014,4157,96.4,-9.54,25.0,1.25,0,52.13,0
NODE_009,3811,56.4,-6.69,19.1,1.25,1,42.76,0
NODE_006,3490,24.6,-37.03,35.9,19.12,4,14.77,1
NODE_019,3415,14.7,-132.22,54.3,44.89,13,1.24,2
NODE_015,4083,86.5,-6.17,22.4,2.3,0,66.16,0
NODE_019,3422,15.6,-59.16,47.7,44.78,15,1.94,2
NODE_002,3937,69.7,-5.28,30.5,1.04,0,22.49,0
NODE_001,3596,30.2,-39.11,38.3,11.35,4,3.21,1
NODE_022,4076,85.2,-4.7,31.5,0.63,0,59.68,0
NODE_023,4087,89.5,-10.55,26.4,3.98,1,21.82,0
NODE_023,3751,51.6,-9.89,22.9,5.7,0,60.9,0
NODE_022,4140,94.0,-6.17,19.0,5.7,0,65.95,0
NODE_004,3959,73.3,-14.51,24.6,4.06,0,48.28,0
NODE_007,3905,66.7,-8.52,29.7,4.56,0,65.04,0
NODE_023,4078,87.3,-12.29,24.3,1.97,0,32.97,0
NODE_003,3955,72.6,-8.98,32.9,3.09,0,62.57,0
NODE_010,3908,68.4,-6.92,30.5,5.88,1,28.17,0
NODE_015,3919,69.5,-12.85,35.2,0.92,0,24.05,0
NODE_005,4129,93.7,-8.75,29.3,2.11,1,47.24,0
NODE_005,3929,71.0,-6.15,18.4,1.54,0,61.31,0
NODE_017,3553,30.4,-35.74,41.8,12.57,2,12.06,1
NODE_018,3877,65.2,-13.42,32.2,1.44,0,44.15,0
NODE_010,3480,19.4,-35.47,39.5,10.33,4,12.25,1
NODE_010,3819,58.8,-6.5,34.3,4.87,0,24.31,0
NODE_011,3974,72.0,-10.56,21.7,4.39,0,70.81,0
NODE_005,3997,77.0,-13.05,23.4,5.56,0,44.97,0
NODE_005,3426,15.8,-125.96,55.2,32.69,14,1.79,2
NODE_016,3421,16.5,-72.13,57.0,39.99,15,2.28,2
NODE_015,3807,55.6,-9.25,18.7,4.23,0,19.34,0
NODE_020,3575,31.4,-42.5,34.7,16.98,2,5.89,1
NODE_009,3788,54.2,-4.81,30.2,5.77,2,39.3,0
NODE_016,4047,80.3,-3.68,34.4,2.49,0,64.11,0
NODE_012,3754,50.6,-10.86,23.5,2.95,0,29.65,0
NODE_015,3591,30.5,-33.05,36.0,18.19,3,12.47,1
NODE_014,4007,79.4,-13.97,21.7,3.11,1,71.28,0
NODE_003,3295,10.5,-106.18,-0.3,26.83,6,1.43,2
NODE_023,4179,95.7,-12.61,33.0,2.09,0,62.43,0
NODE_010,3531,27.1,-29.9,39.6,8.38,1,6.41,1
NODE_021,3618,32.2,-27.35,44.7,13.84,2,11.94,1
NODE_008,4101,88.2,-9.08,35.5,3.79,0,43.95,0
NODE_014,3298,11.0,-97.16,48.8,32.81,13,0.14,2
NODE_009,3782,52.9,-11.16,33.8,1.25,0,32.72,0
NODE_014,3751,46.7,-43.68,37.5,16.95,1,5.52,1
NODE_021,3798,54.7,-5.97,27.8,5.3,0,54.99,0
NODE_010,4048,84.9,-10.65,27.6,2.43,0,25.4,0
NODE_010,3960,74.2,-10.92,34.4,1.06,0,29.94,0
NODE_007,3613,34.8,-26.38,45.4,19.84,2,12.13,1
NODE_004,4161,95.8,-13.6,20.4,0.6,0,55.32,0
NODE_005,3726,44.7,-28.86,43.2,12.79,2,3.37,1
NODE_004,4137,92.8,-13.29,22.1,1.19,0,22.24,0
NODE_023,3463,21.4,-44.49,39.8,14.04,1,3.43,1
NODE_022,3780,53.0,-13.57,22.6,0.86,0,58.75,0
NODE_004,3163,4.3,-58.89,-3.8,22.27,15,2.36,2
NODE_019,3827,58.0,-8.99,31.1,1.83,0,23.35,0
NODE_019,3624,33.9,-25.67,45.6,10.4,3,3.06,1
NODE_024,3854,60.7,-8.95,30.7,2.52,0,41.74,0
NODE_004,3914,67.7,-10.44,21.9,1.75,0,71.17,0
NODE_004,3983,76.0,-9.05,24.5,2.09,0,22.44,0
NODE_016,3861,64.2,-7.8,23.6,5.87,0,47.91,0
NODE_010,3243,7.8,-62.89,59.0,43.48,9,0.53,2
NODE_022,3799,55.3,-9.74,29.9,0.97,0,39.63,0
NODE_019,3358,12.9,-59.68,-3.6,24.98,7,1.53,2
NODE_013,4114,91.9,-6.3,23.0,4.42,0,32.74,0
NODE_021,3185,6.7,-80.0,61.8,32.79,6,1.94,2
NODE_004,3980,74.5,-12.23,35.0,0.66,0,62.84,0
NODE_016,3741,47.2,-34.67,42.2,10.14,2,4.25,1
NODE_003,3616,33.6,-31.71,39.6,12.11,2,9.56,1
NODE_018,4137,93.0,-8.44,35.1,0.67,0,67.41,0
NODE_013,4134,92.6,-9.69,18.6,1.47,0,60.09,0
NODE_023,3953,71.5,-11.25,25.0,4.7,0,44.49,0
NODE_018,3613,35.2,-32.15,44.3,15.09,1,9.43,1
NODE_013,3557,28.6,-18.6,37.8,8.39,1,13.88,1
NODE_012,3618,35.5,-24.34,41.5,13.33,2,15.9,1
NODE_014,4043,83.1,-12.03,29.7,3.76,1,21.54,0
NODE_010,3823,58.5,-8.54,18.7,4.12,0,45.8,0
NODE_014,4065,84.8,-7.94,35.7,2.58,0,48.92,0
NODE_016,4049,83.8,-10.97,27.0,4.71,0,51.2,0
NODE_012,3174,4.2,-82.81,48.1,41.26,7,0.79,2
NODE_002,3999,78.7,-5.34,29.2,5.77,0,49.22,0
NODE_019,3778,53.4,-5.39,26.6,1.65,0,53.18,0
NODE_010,3880,65.0,-7.04,23.6,2.78,0,45.83,0
NODE_022,3525,23.4,-44.5,42.4,20.08,2,5.77,1
NODE_024,3178,5.3,-82.59,59.8,42.67,13,1.84,2
NODE_002,3924,68.2,-13.23,20.7,4.27,0,41.51,0
NODE_011,3386,15.6,-82.95,51.0,27.18,6,0.72,2
